reservation_id,renter_user_id,host_user_id,listing_id,created_at,approved_at,successful_payment_collected_at,hex_08_id,dma
2630,8893,415,389,2023-03-07 03:49:30.346968,2023-03-07 11:35:32.474788,2023-03-07 12:05:05.470108,2291cd16c8d3d646,Boston
2631,2518,58,924,2023-12-06 17:06:13.257304,2023-12-07 07:53:03.501299,2023-12-07 08:21:40.399790,fa0490684f487706,Philadelphia
2632,7560,305,292,2023-04-08 21:55:22.505536,2023-04-09 06:20:44.321253,2023-04-09 06:28:26.463882,85a409da0e2a27c7,Philadelphia
2633,3266,94,460,2023-05-12 18:47:04.715205,2023-05-13 02:48:26.002784,2023-05-13 03:17:32.719947,70a7ea66f3917bf7,Boston
2634,8506,339,664,2023-08-04 21:59:01.063069,2023-08-05 09:43:53.125827,2023-08-05 09:52:15.516567,79b5c621d3b80721,Dallas-Ft. Worth
2635,8893,414,813,2023-06-26 03:10:08.392454,,,bd01494f31e75175,Atlanta
2636,735,293,333,2023-10-15 20:32:33.602393,2023-10-16 07:44:41.134533,2023-10-16 07:58:37.549010,8dc1e7c7788a6759,Chicago
2637,3633,345,853,2023-10-22 02:21:15.113156,,,1d17d36dd2ea024f,San Francisco
2638,7306,331,995,2023-03-12 10:26:43.362331,2023-03-13 04:51:32.749339,2023-03-13 05:10:31.316970,c00e80c1973bfcd7,Boston
2639,3016,21,597,2023-08-07 16:06:39.985330,2023-08-08 14:14:07.259619,2023-08-08 14:37:58.305549,2516a352ae779b98,Los Angeles
2640,6844,14,30,2023-09-07 17:06:11.751123,2023-09-07 19:39:57.488803,2023-09-07 19:50:53.596337,3d3294c49a4d9bc1,Los Angeles
2641,5314,449,565,2023-05-31 18:39:13.302705,2023-05-31 20:55:17.519437,2023-05-31 21:07:09.441957,e466c645f35a6438,New York
2642,7989,50,781,2023-04-06 11:03:49.410761,2023-04-07 02:19:13.514169,2023-04-07 02:48:05.856539,8ecd157d6daac01f,Atlanta
2643,7229,188,31,2023-08-16 12:15:17.628137,2023-08-17 04:16:46.119336,2023-08-17 04:26:08.344179,f71f9ce218b75d04,Boston
2644,3485,353,869,2023-11-05 00:45:17.387570,2023-11-05 05:13:32.910615,2023-11-05 05:27:54.530148,49f3a0304e67d094,Los Angeles
2645,7544,440,937,2023-04-27 00:02:37.366127,2023-04-27 14:12:51.999817,2023-04-27 14:33:18.926445,981d25b28fb9b5ba,Dallas-Ft. Worth
2646,1604,43,483,2023-10-24 11:49:28.287507,2023-10-24 22:43:25.285214,2023-10-24 22:52:34.261610,73473a9982846e8e,Washington DC
2647,6013,146,778,2023-10-06 08:14:48.456197,2023-10-07 00:07:13.910169,2023-10-07 00:22:24.166856,18d3fbce9c0ef5a1,Atlanta
2648,7539,444,418,2023-06-02 19:04:02.682883,2023-06-02 23:22:52.486582,2023-06-02 23:43:29.103091,f0d5b62cde87b98d,Dallas-Ft. Worth
2649,8589,241,386,2023-12-22 14:15:26.247770,2023-12-22 15:30:15.209648,2023-12-22 15:42:09.220004,b27a8c306802c8d9,Houston
2650,5767,222,708,2023-06-04 05:21:50.213408,2023-06-05 01:05:10.027304,2023-06-05 01:26:59.077416,c17c094bb6a79476,San Francisco
2651,8305,381,98,2023-02-19 15:08:00.055302,,,b814beacd0805556,Los Angeles
2652,7140,245,755,2023-11-21 00:08:11.185003,2023-11-21 14:02:51.796191,2023-11-21 14:13:13.866040,9f778059585e7515,New York
2653,5545,22,457,2023-06-20 16:54:03.449860,2023-06-21 01:47:48.158622,2023-06-21 02:11:39.714314,365a69452ff580c7,Philadelphia
2654,7528,79,1000,2023-05-07 21:00:59.534853,2023-05-08 11:43:30.764420,2023-05-08 11:52:01.179194,c6b429c77b7cb6d0,Houston
2655,1875,333,536,2023-02-26 21:28:33.944834,2023-02-27 06:12:33.135239,2023-02-27 06:35:30.938717,0ed7c21f074ec0f1,Dallas-Ft. Worth
2656,250,380,817,2023-01-16 07:53:25.362042,2023-01-16 13:34:00.170994,2023-01-16 14:01:43.513732,000c5aa5d7587962,New York
2657,8153,141,428,2023-09-21 15:27:53.577362,2023-09-22 02:27:22.357305,2023-09-22 02:35:32.802820,a9c1a2fe0dc5542f,San Francisco
2658,7464,242,222,2023-10-18 10:17:09.635261,2023-10-18 18:02:19.649595,2023-10-18 18:24:30.535443,19b59910ecdad250,Washington DC
2659,8581,39,695,2023-12-06 18:12:34.145001,2023-12-07 09:43:06.407438,2023-12-07 09:57:08.411304,a8c0eb5d03db3463,Chicago
2660,5105,412,693,2023-08-09 10:25:30.118160,2023-08-09 13:28:28.644734,2023-08-09 13:35:20.273220,bd5f941569897002,Washington DC
2661,3631,209,748,2023-05-27 13:31:25.227526,2023-05-27 17:49:25.973840,2023-05-27 18:11:09.369348,a13181ad47887272,Los Angeles
2662,6460,472,425,2023-09-20 06:58:18.059496,2023-09-21 04:33:49.990437,2023-09-21 05:02:15.479124,f345fbb5fe3eb0d7,Houston
2663,6406,361,174,2023-08-19 23:49:34.884089,2023-08-20 03:14:19.500283,2023-08-20 03:41:02.320511,6a78df7e9fd58d0c,Philadelphia
2664,2691,317,346,2023-08-29 16:11:41.666003,2023-08-29 17:29:11.326341,2023-08-29 17:39:46.737322,8c134c72264a7d9e,Philadelphia
2665,946,159,515,2023-01-06 23:10:39.524818,2023-01-07 20:45:19.833482,2023-01-07 20:58:48.107275,a33b9e7ae06d395c,Atlanta
2666,4017,243,314,2023-04-04 02:14:13.009747,2023-04-04 21:34:13.005419,2023-04-04 21:44:59.723762,8ca0c2b4cb6e7d3f,Houston
2667,7432,101,544,2023-07-02 20:23:11.381156,2023-07-03 06:11:19.023062,2023-07-03 06:17:01.660353,69bcafc07240c408,Boston
2668,1687,400,829,2023-03-04 09:04:18.054815,2023-03-05 03:05:29.613561,2023-03-05 03:18:58.799164,024668f3984f6e63,Philadelphia
2669,8216,64,969,2023-02-28 00:06:43.731253,2023-02-28 08:37:33.636648,2023-02-28 08:47:27.224085,7c053cc83ed2482a,Atlanta
2670,7810,210,999,2023-01-06 13:14:28.746378,2023-01-06 20:41:27.116107,2023-01-06 21:09:39.076003,35afdd5e94ad9d58,San Francisco
2671,7839,149,48,2023-07-08 01:22:38.099663,,,a9bf250b515fea48,Chicago
2672,5463,458,110,2023-12-07 09:11:16.630110,2023-12-08 05:08:35.060259,2023-12-08 05:27:02.499022,e7fa6e03bc39e5b3,Philadelphia
2673,6419,464,212,2023-07-02 09:27:18.566654,2023-07-03 02:49:46.526440,2023-07-03 03:12:13.637217,2e65fc597f169f51,Philadelphia
2674,6657,438,791,2023-11-06 03:46:00.865305,2023-11-06 16:11:55.465513,2023-11-06 16:27:12.175135,5b5b21857c74ceab,Dallas-Ft. Worth
2675,882,177,216,2023-11-27 23:24:34.738849,2023-11-28 10:37:49.296290,2023-11-28 10:49:18.824445,b74b0faaebd688d0,Atlanta
2676,4270,475,56,2023-12-25 21:10:43.517437,2023-12-26 19:19:51.745021,2023-12-26 19:44:03.709470,6c1a80ec6bea426e,Dallas-Ft. Worth
2677,3662,444,691,2023-03-05 04:30:21.684586,2023-03-05 07:55:51.908963,2023-03-05 08:15:43.124647,0fd477638bff7f94,Chicago
2678,751,353,326,2023-06-16 06:57:43.230316,2023-06-16 11:39:17.469106,2023-06-16 11:44:26.733282,6dd9937faf8e6828,Philadelphia
2679,6288,227,988,2023-02-08 06:22:04.904058,2023-02-08 15:20:17.295974,2023-02-08 15:27:25.134339,374c434d20544dae,Washington DC
2680,5871,150,887,2023-12-02 02:09:46.578314,2023-12-02 08:19:42.167234,2023-12-02 08:47:35.148775,a36772029e831646,San Francisco
2681,3456,14,12,2023-06-15 13:28:29.731436,2023-06-16 08:18:05.119767,2023-06-16 08:25:22.971509,bb5e48b6510a1359,Chicago
2682,240,257,934,2023-09-05 11:44:50.571465,2023-09-06 10:40:21.161904,2023-09-06 11:09:47.251000,8b6d8853262fe0d2,Houston
2683,6359,114,292,2023-06-28 09:52:57.077166,,,b2cf25dc38bdd8a4,Dallas-Ft. Worth
2684,8646,156,141,2023-09-13 08:52:59.897222,,,e506d7bda4e40d1b,San Francisco
2685,1457,116,83,2023-06-07 07:51:47.259936,2023-06-08 01:15:39.489651,2023-06-08 01:21:25.258448,099b1ca58db889e7,San Francisco
2686,794,348,657,2023-09-16 04:54:08.009443,2023-09-16 17:05:35.647164,2023-09-16 17:32:32.389347,84319446621d37a8,Chicago
2687,424,365,390,2023-08-29 16:18:17.080136,2023-08-30 11:37:08.564223,2023-08-30 11:45:42.930143,f1e8a19f851be098,Boston
2688,1101,498,435,2023-11-01 00:28:58.703037,2023-11-01 10:44:54.602700,2023-11-01 10:59:40.892761,aaf496814bb95f4a,Houston
2689,5387,216,766,2023-11-23 16:30:49.797626,2023-11-24 08:49:38.411092,2023-11-24 09:18:50.608090,26cc22f0d3f1b057,Chicago
2690,2441,27,935,2023-03-31 11:35:52.515270,2023-03-31 18:24:17.717735,2023-03-31 18:42:51.044396,0ec4b6457385fb07,Houston
2691,3757,173,685,2023-12-22 11:55:56.749399,2023-12-23 01:02:55.113412,2023-12-23 01:31:13.305956,52f9dc2b9a68375b,Philadelphia
2692,8556,9,895,2023-02-05 03:32:48.102128,2023-02-05 20:46:21.155851,2023-02-05 21:03:53.450275,4a57c4987d4adb32,Washington DC
2693,447,127,316,2023-11-28 21:37:19.524593,2023-11-29 07:59:48.471285,2023-11-29 08:24:29.267724,14f1ebcb0547ad01,New York
2694,2947,487,982,2023-10-10 02:39:52.667343,2023-10-11 01:05:39.744867,2023-10-11 01:20:52.105452,6009dbb4fff5fa52,New York
2695,5265,486,983,2023-03-02 22:28:27.431043,2023-03-03 16:14:17.566552,2023-03-03 16:30:49.189644,dc9b8b5b3330212b,San Francisco
2696,8801,292,329,2023-02-03 02:48:39.835336,2023-02-03 14:03:28.117549,2023-02-03 14:28:13.021811,1de76c06b765c542,San Francisco
2697,4251,44,72,2023-08-31 11:30:58.855312,2023-09-01 01:45:10.611590,2023-09-01 02:10:03.335515,f7064368ec30f3f4,Philadelphia
2698,2376,90,845,2023-03-08 09:01:24.172147,2023-03-09 06:26:19.402221,2023-03-09 06:38:06.058760,107e3e6f01ea57c3,New York
2699,5995,96,914,2023-06-06 13:20:33.488784,2023-06-06 15:35:36.907571,2023-06-06 15:51:44.785041,18907a0eb1b36828,Dallas-Ft. Worth
2700,8207,429,682,2023-06-12 01:06:06.417608,2023-06-12 19:39:51.836783,2023-06-12 19:56:44.254708,ae21bfcfa351cb04,Chicago
2701,4602,464,473,2023-05-01 21:39:44.424055,2023-05-02 11:00:11.601700,2023-05-02 11:28:05.250222,d62057a285ae97b9,Houston
2702,5936,349,689,2023-12-28 13:44:52.423260,2023-12-28 19:24:51.295203,2023-12-28 19:54:12.358230,5a2f89eef179f415,San Francisco
2703,1651,99,267,2023-10-22 09:49:50.067649,2023-10-22 13:50:21.861989,2023-10-22 14:09:01.758211,687f8d40e68f53e7,Chicago
2704,4447,213,238,2023-01-13 07:50:40.549799,2023-01-14 02:51:35.497824,2023-01-14 03:20:58.259419,ba8a05babe1ebdfc,Boston
2705,2544,268,480,2023-08-26 21:29:51.573347,2023-08-27 08:28:45.490557,2023-08-27 08:34:21.215404,4cd669200d6436b0,Houston
2706,1344,140,158,2023-01-02 05:44:58.015110,2023-01-02 10:32:55.574164,2023-01-02 11:02:43.512340,2987294a5be92a83,San Francisco
2707,3783,199,151,2023-09-26 16:55:39.794341,2023-09-27 08:33:56.831850,2023-09-27 08:59:29.157457,268dc2be6b9a61f1,Houston
2708,8684,136,193,2023-07-05 06:51:14.644379,2023-07-05 10:19:23.117991,2023-07-05 10:27:03.761660,61de274405dd1d6c,Philadelphia
2709,6371,463,576,2023-01-02 17:51:55.236517,2023-01-03 01:36:21.606859,2023-01-03 01:50:00.166670,e761ba0da0b44aa2,Atlanta
2710,3,113,944,2023-09-27 01:36:35.788207,2023-09-27 15:42:11.795212,2023-09-27 16:11:07.435936,a415973d8aba84b9,New York
2711,3945,262,957,2023-09-11 08:22:50.452025,2023-09-12 06:30:33.286208,2023-09-12 06:53:24.740250,31cb0963c21b164d,New York
2712,347,244,811,2023-03-31 01:58:39.128421,2023-03-31 19:26:19.901474,2023-03-31 19:38:23.434533,4882e980f305cf2e,Boston
2713,6240,379,488,2023-11-12 16:53:40.816802,2023-11-13 00:09:02.044962,2023-11-13 00:38:53.526556,9c5995c9b82be518,Atlanta
2714,240,205,511,2023-12-24 05:12:22.310092,2023-12-24 21:19:43.435620,2023-12-24 21:29:45.424914,5fb9dbef519ac1d4,San Francisco
2715,1203,296,626,2023-08-11 21:40:59.628940,2023-08-12 09:25:54.445483,2023-08-12 09:46:17.221475,d413942a49bfea72,Atlanta
2716,5528,318,408,2023-06-21 11:53:09.865343,2023-06-22 09:37:45.145560,2023-06-22 09:49:34.496966,839a97022e1f9e61,Atlanta
2717,165,398,17,2023-03-16 05:40:13.655397,2023-03-17 03:36:29.287659,2023-03-17 03:41:36.915590,ea98f24919bf1e5b,New York
2718,4192,414,715,2023-12-01 07:59:23.927222,2023-12-02 04:46:39.458643,2023-12-02 05:11:26.533209,6b35e59521c62d86,New York
2719,8592,82,548,2023-03-16 22:43:29.340825,2023-03-17 08:22:33.978695,2023-03-17 08:46:33.740137,1b78441bad8417d6,Philadelphia
2720,7525,16,738,2023-09-03 10:26:23.869326,2023-09-04 02:54:16.299595,2023-09-04 03:21:30.565562,1cd358588296975a,Atlanta
2721,5727,29,8,2023-05-11 15:36:35.212512,2023-05-12 13:50:58.073084,2023-05-12 14:11:41.208946,c3cf738aa000e4ea,Philadelphia
2722,5367,392,686,2023-12-25 15:01:12.151248,2023-12-26 04:28:19.344952,2023-12-26 04:56:34.887664,dcf7d72649f2ad98,Los Angeles
2723,8034,483,766,2023-04-06 16:04:51.178871,2023-04-07 14:14:49.755177,2023-04-07 14:31:14.519589,dc269ee1f3d8e862,New York
2724,7383,34,396,2023-02-04 05:13:31.309264,2023-02-04 11:38:02.645426,2023-02-04 12:00:42.735785,5a6693fdba959e39,Philadelphia
2725,6306,328,319,2023-03-05 02:13:58.552419,2023-03-05 03:45:24.048736,2023-03-05 04:11:07.846924,af3d97915d1e4047,San Francisco
2726,8006,135,411,2023-11-23 14:14:20.771440,2023-11-24 00:38:57.009398,2023-11-24 00:52:54.626529,a5283a40b7dbbb6e,Washington DC
2727,985,413,152,2023-02-22 11:49:24.837732,2023-02-23 11:02:14.766745,2023-02-23 11:32:13.706655,a87163826529b63d,San Francisco
2728,2917,314,400,2023-04-19 10:31:30.857763,2023-04-20 09:22:48.505611,2023-04-20 09:50:34.290748,8eaff3e2df8d9d63,Washington DC
2729,8757,89,5,2023-09-18 05:02:47.589691,2023-09-18 21:43:41.926574,2023-09-18 22:05:12.251528,84f9fe9ef060c658,Dallas-Ft. Worth
2730,611,22,58,2023-05-08 21:53:52.460451,2023-05-09 01:56:15.203622,2023-05-09 02:15:19.317117,87d4219d08bff96c,Atlanta
2731,5069,192,495,2023-01-28 08:16:35.793508,2023-01-28 14:41:53.275344,2023-01-28 14:52:45.426242,0f33d841a2baf9ff,Atlanta
2732,6061,75,16,2023-08-23 05:01:54.713633,2023-08-24 01:36:29.477377,2023-08-24 02:01:35.299233,543ebfe24502cc1f,Dallas-Ft. Worth
2733,5875,23,616,2023-12-31 02:24:30.161931,2023-12-31 12:03:58.683044,2023-12-31 12:33:57.313794,4c94a4d9b8fc9e78,Boston
2734,5100,222,652,2023-12-22 01:49:06.694792,2023-12-22 04:02:05.492883,2023-12-22 04:07:20.505201,59b3618489c8bc04,San Francisco
2735,1850,469,348,2023-07-22 12:18:47.652048,2023-07-22 22:15:59.223826,2023-07-22 22:22:10.135497,8d193c5b025da104,Philadelphia
2736,8517,46,105,2023-01-23 14:28:35.556172,2023-01-24 04:34:24.346546,2023-01-24 04:47:07.603882,db02cc3715f68318,Dallas-Ft. Worth
2737,6671,460,246,2023-12-20 00:27:53.703694,2023-12-20 11:17:22.220506,2023-12-20 11:32:17.101366,380c4dfe94890832,Chicago
2738,529,479,754,2023-07-10 13:38:58.545081,2023-07-11 13:28:01.765808,2023-07-11 13:49:26.101195,eabca967b9c13619,Dallas-Ft. Worth
2739,3788,401,236,2023-07-04 01:26:54.635848,2023-07-04 13:08:46.102761,2023-07-04 13:37:14.293716,1cbcd786ea5fac72,Washington DC
2740,4743,88,729,2023-06-22 06:24:37.132370,2023-06-22 18:59:29.306611,2023-06-22 19:24:42.450190,bed628474b288954,Houston
2741,2083,353,811,2023-09-11 09:55:13.689813,2023-09-11 13:09:47.174749,2023-09-11 13:29:09.436055,d0c6a7cba8c331a4,Washington DC
2742,5757,189,414,2023-07-10 04:07:03.222930,2023-07-10 17:42:18.265066,2023-07-10 18:04:15.098208,b2e65e95528710d7,Boston
2743,5706,384,186,2023-10-14 14:36:15.075099,2023-10-14 16:42:40.019400,2023-10-14 16:51:07.989809,55fa24efec45a956,Boston
2744,8020,244,721,2023-03-30 01:27:36.256025,2023-03-30 23:14:28.776263,2023-03-30 23:34:49.222075,2f943fff7cc7d41e,New York
2745,4927,163,901,2023-09-18 05:17:04.676169,2023-09-18 23:47:39.643685,2023-09-19 00:10:28.976770,7f19bbe7789835a0,New York
2746,6840,157,949,2023-05-15 11:59:34.409149,2023-05-15 20:57:02.257585,2023-05-15 21:02:43.601245,da5bf1891f995ebd,Boston
2747,1405,254,182,2023-12-30 18:40:40.827660,2023-12-30 19:54:41.206033,2023-12-30 20:16:17.313792,7c8f93b93c1a1cde,San Francisco
2748,6240,258,483,2023-08-19 01:12:52.662508,2023-08-19 12:22:19.581017,2023-08-19 12:32:34.364374,f5c7c6db6c90891f,Atlanta
2749,1620,289,655,2023-08-01 03:34:52.798578,2023-08-01 14:30:03.552437,2023-08-01 14:46:07.717939,b6e8920f9db9a332,Washington DC
2750,1242,409,852,2023-06-17 17:30:10.666289,2023-06-18 03:36:18.372178,2023-06-18 03:48:12.430206,67fa911787c49b67,Washington DC
2751,3325,304,488,2023-11-14 07:05:48.505110,2023-11-14 23:24:19.826439,2023-11-14 23:33:47.592752,3efc08ba53b31175,Houston
2752,4908,125,655,2023-01-29 17:20:56.541283,2023-01-29 23:35:27.363001,2023-01-29 23:43:23.038561,72e21c0cf532c843,New York
2753,6359,140,639,2023-09-18 02:15:08.761133,2023-09-18 20:07:09.095084,2023-09-18 20:28:04.964207,dae9bfa7e638c5a4,Dallas-Ft. Worth
2754,414,107,368,2023-12-10 14:09:36.288962,2023-12-10 16:34:02.252072,2023-12-10 17:01:19.064577,62dd076f0aa970a0,Chicago
2755,7219,186,736,2023-02-19 09:13:04.836096,2023-02-19 18:59:38.851144,2023-02-19 19:29:07.939080,febe6769bea584c6,Chicago
2756,6802,86,541,2023-07-14 20:36:06.741658,2023-07-15 03:52:50.767830,2023-07-15 03:58:30.192446,1a373621a0971e2d,Philadelphia
2757,5650,423,859,2023-06-09 23:56:41.940191,2023-06-10 22:57:36.053852,2023-06-10 23:10:00.124551,96d349e04d781247,Los Angeles
2758,3999,112,339,2023-02-18 18:51:17.740926,2023-02-19 16:23:02.387477,2023-02-19 16:32:37.835840,dd7b82a5d83b8955,San Francisco
2759,1238,23,742,2023-10-26 03:04:27.038871,2023-10-26 16:27:16.192938,2023-10-26 16:50:33.081404,f6c3be3c5388e21a,Washington DC
2760,2880,230,193,2023-11-18 00:09:23.934035,2023-11-18 06:08:02.823201,2023-11-18 06:22:41.009176,d65ce8f6f49c8b88,Los Angeles
2761,3511,103,73,2023-01-25 18:45:31.731037,2023-01-26 16:28:56.141947,2023-01-26 16:46:08.353342,068999078939d4e8,Atlanta
2762,59,136,536,2023-02-17 14:25:21.307322,2023-02-17 19:05:55.960753,2023-02-17 19:27:41.036648,b90779e7debcf1d7,Los Angeles
2763,8917,205,788,2023-07-23 15:19:34.210130,2023-07-24 02:20:23.609693,2023-07-24 02:30:31.616678,30b859f4cd7a0f83,San Francisco
2764,3419,243,885,2023-03-16 00:59:30.196135,2023-03-16 12:37:46.732496,2023-03-16 12:58:41.149198,882a8c11cb1e5a09,New York
2765,2502,237,681,2023-11-22 21:40:46.193351,2023-11-23 10:09:11.552571,2023-11-23 10:15:16.505254,4c0478ea93e660c5,San Francisco
2766,2109,143,461,2023-06-01 01:14:12.838234,2023-06-01 23:48:05.570547,2023-06-02 00:00:12.797716,3fb2c1068958d271,Boston
2767,4820,223,106,2023-08-11 07:14:46.209306,2023-08-11 22:22:58.493425,2023-08-11 22:39:28.514180,72da0c4139beac7e,Houston
2768,2691,466,781,2023-10-17 16:56:22.108319,2023-10-18 10:43:15.929267,2023-10-18 11:03:35.508744,f8b397dd3a8d9fd7,Boston
2769,3437,30,342,2023-09-05 07:39:28.438952,2023-09-05 21:18:47.559829,2023-09-05 21:26:58.558888,0ad6bd6962debec9,San Francisco
2770,1758,461,21,2023-08-13 21:38:46.117681,2023-08-14 03:50:22.441588,2023-08-14 03:58:11.606945,ff2bb82aa416bfbc,Atlanta
2771,7285,113,579,2023-04-20 14:45:06.122455,2023-04-21 10:03:18.765915,2023-04-21 10:27:41.599836,a4cd06f5e8179917,Houston
2772,1555,417,807,2023-03-10 11:12:45.358281,2023-03-10 23:41:51.782594,2023-03-10 23:53:59.984169,405f71008cc2f0f1,Philadelphia
2773,7516,409,339,2023-11-01 01:32:53.239355,2023-11-01 17:50:34.326623,2023-11-01 18:05:56.698092,c27a60762875aa3c,Atlanta
2774,1007,250,744,2023-04-13 19:34:41.951255,2023-04-14 15:46:15.525597,2023-04-14 16:06:57.237782,72add548393eb593,Boston
2775,7285,24,474,2023-03-22 13:49:34.615040,2023-03-23 05:50:33.069399,2023-03-23 06:02:42.657984,6947b3bca57d35c1,Houston
2776,2247,442,662,2023-11-16 06:25:26.228446,2023-11-16 12:31:16.789808,2023-11-16 12:50:50.435964,31645e108f5ea770,Washington DC
2777,5756,213,19,2023-12-21 01:48:28.369236,2023-12-21 08:55:26.504452,2023-12-21 09:16:53.858231,fd5f8b5cb9c1075a,Dallas-Ft. Worth
2778,2708,395,874,2023-04-17 18:50:30.915897,2023-04-17 19:52:18.630700,2023-04-17 20:02:15.954625,4740bacdcf2de27a,Boston
2779,2083,457,17,2023-12-07 01:01:49.493522,2023-12-07 11:18:06.919477,2023-12-07 11:41:11.273352,654e2009930359d0,New York
2780,2612,480,326,2023-06-27 14:56:27.974174,2023-06-28 07:12:22.368223,2023-06-28 07:30:35.781660,8b0169a80f27db4a,Boston
2781,7175,442,794,2023-10-05 10:50:34.602329,2023-10-06 09:21:39.590427,2023-10-06 09:46:52.523351,f27b85f84c8a3206,Los Angeles
2782,6010,253,749,2023-02-16 08:17:22.285302,2023-02-17 06:35:10.230324,2023-02-17 06:45:05.854773,6f451bc4b4ab5e52,Dallas-Ft. Worth
2783,3534,291,397,2023-09-14 20:07:29.851002,2023-09-15 11:34:47.493774,2023-09-15 11:57:31.155592,12a24b51394b35ce,Los Angeles
2784,151,69,761,2023-04-06 15:42:46.711505,2023-04-07 10:47:24.953178,2023-04-07 11:14:55.958846,d0069ac52bafb709,Washington DC
2785,5969,397,288,2023-02-03 06:33:03.520197,2023-02-03 16:01:54.111323,2023-02-03 16:28:44.136870,7df2ed3e02808008,Philadelphia
2786,5235,449,911,2023-07-28 06:11:22.034369,,,b18f67a01d38641a,Washington DC
2787,4115,368,551,2023-02-13 05:53:16.339015,2023-02-13 17:33:38.771247,2023-02-13 17:42:40.460632,05ad2b0d2a2c5c68,San Francisco
2788,5086,339,501,2023-06-25 19:23:02.863846,2023-06-26 10:01:12.944420,2023-06-26 10:17:14.689114,db81a2f1bcf280f9,Boston
2789,6019,445,996,2023-11-13 03:08:33.795619,2023-11-13 10:00:51.233008,2023-11-13 10:06:03.243149,ed77dfe016e5ae87,Chicago
2790,8076,417,342,2023-02-23 07:12:53.778865,2023-02-23 14:01:49.773499,2023-02-23 14:15:50.774090,950f590ec2bb7f5a,Chicago
2791,5265,101,372,2023-08-23 00:03:05.746840,2023-08-23 22:14:31.559315,2023-08-23 22:37:39.006676,66c082fe41a949d0,Washington DC
2792,3867,438,327,2023-05-18 18:09:50.732314,2023-05-19 15:24:42.136685,2023-05-19 15:31:50.646970,261c3ddb49531bff,Boston
2793,6691,241,553,2023-10-09 00:42:18.366503,2023-10-09 19:14:53.092154,2023-10-09 19:33:36.162245,4226baea5c2ed8b8,Chicago
2794,6162,280,677,2023-02-26 14:46:45.185830,2023-02-27 00:24:59.012390,2023-02-27 00:32:38.125812,5591dcf41795c1ff,Los Angeles
2795,1736,134,520,2023-03-10 14:15:58.274561,2023-03-10 20:29:18.489752,2023-03-10 20:34:35.976223,5b672ccc6f4c7437,Boston
2796,699,223,202,2023-02-02 03:01:54.860946,2023-02-02 20:07:24.279933,2023-02-02 20:33:16.986807,7a339042cc717313,New York
2797,969,357,685,2023-10-18 10:11:13.068182,2023-10-19 03:06:05.029762,2023-10-19 03:26:58.844407,6101bac1b6ed997e,Philadelphia
2798,905,328,453,2023-04-06 04:09:54.081883,2023-04-07 00:31:30.364889,2023-04-07 00:51:05.905847,e73ae43d49b24d29,Dallas-Ft. Worth
2799,5525,415,986,2023-01-29 22:00:44.425119,2023-01-30 12:39:23.527516,2023-01-30 12:59:22.603960,813398292056d6be,Philadelphia
2800,1651,493,742,2023-08-30 05:45:05.440532,2023-08-30 12:02:02.075527,2023-08-30 12:15:52.709892,79ab008b196d1f5c,Dallas-Ft. Worth
2801,3002,413,584,2023-10-16 05:33:21.008958,2023-10-17 04:59:38.126876,2023-10-17 05:22:40.273905,99db562c25f890cf,Houston
2802,3881,316,101,2023-06-14 02:27:15.420277,2023-06-14 13:04:14.938059,2023-06-14 13:09:19.528210,b334ff899b7efb3f,Washington DC
2803,6460,362,814,2023-11-01 08:08:35.881389,2023-11-01 19:37:21.270319,2023-11-01 19:47:36.156357,232ac3fd360e846b,Dallas-Ft. Worth
2804,3761,323,436,2023-09-30 08:47:04.290812,2023-09-30 23:29:09.782748,2023-09-30 23:36:31.045897,f199ac3d959f5b29,Boston
